Job,Routing_ID,Arrival,Ready Time,Job Processing Time,Deadline
J25-3455,8,246986,247680,597,249638
J25-3456,1,247110,247680,510,249465
J25-3457,0,247203,247680,395,249827
J25-3458,9,247216,247680,540,249855
J25-3459,5,247280,247680,496,249517
J25-3460,6,247288,247680,416,249623
J25-3461,5,247416,247680,496,249220
J25-3462,9,247440,247680,540,250000
J25-3463,3,247448,247680,655,251624
J25-3464,2,247519,247680,568,249334
J25-3465,1,247618,247680,510,249715
J25-3466,7,247680,249120,539,250701
J25-3467,8,247687,249120,597,251222
J25-3468,4,247720,249120,393,251542
J25-3469,0,247731,249120,395,250531
J25-3470,8,247747,249120,597,251005
J25-3471,4,247800,249120,393,250926
J25-3472,7,247820,249120,539,251804
J25-3473,2,247903,249120,568,250588
J25-3474,0,247924,249120,395,250545
J25-3475,5,247956,249120,496,251333
J25-3476,3,247998,249120,655,251170
J25-3477,6,248183,249120,416,251471
J25-3478,9,248211,249120,540,250521
J25-3479,1,248245,249120,510,250961
J25-3480,1,248455,249120,510,250431
J25-3481,0,248455,249120,395,250813
J25-3482,8,248549,249120,597,250550
J25-3483,5,248597,249120,496,251193
J25-3484,2,248771,249120,568,251464
J25-3485,7,248776,249120,539,251201
J25-3486,4,248783,249120,393,251417
J25-3487,3,248876,249120,655,250849
J25-3488,9,248895,249120,540,250873
J25-3489,6,248923,249120,416,250885
J25-3490,3,248958,249120,655,251475
J25-3491,6,249022,249120,416,250641
J25-3492,8,249045,249120,597,251326
J25-3493,5,249047,249120,496,251338
J25-3494,7,249048,249120,539,251157
J25-3495,1,249068,249120,510,251437
J25-3496,4,249074,249120,393,250483
J25-3497,9,249364,250560,540,251962
J25-3498,2,249379,250560,568,252361
J25-3499,0,249454,250560,395,252481
J25-3500,5,249470,250560,496,252689
J25-3501,2,249688,250560,568,253441
J25-3502,1,249759,250560,510,252156
J25-3503,3,249777,250560,655,252670
J25-3504,7,249830,250560,539,253069
J25-3505,0,249915,250560,395,252750
J25-3506,6,249931,250560,416,251894
J25-3507,9,249966,250560,540,252129
J25-3508,8,249998,250560,597,253880
J25-3509,4,250075,250560,393,253082
J25-3510,0,250120,250560,395,253490
J25-3511,5,250128,250560,496,252863
J25-3512,8,250507,250560,597,252219
J25-3513,3,250511,250560,655,252637
J25-3514,4,250634,252000,393,254337
J25-3515,2,250638,252000,568,253764
J25-3516,9,250733,252000,540,254254
J25-3517,6,250752,252000,416,253192
J25-3518,1,250755,252000,510,253224
J25-3519,7,250758,252000,539,254709
J25-3520,0,250805,252000,395,254510
J25-3521,5,250915,252000,496,254913
J25-3522,8,250976,252000,597,253705
J25-3523,9,251009,252000,540,253635
J25-3524,4,251184,252000,393,254545
J25-3525,2,251234,252000,568,253501
J25-3526,3,251312,252000,655,254176
J25-3527,6,251319,252000,416,254020
J25-3528,1,251399,252000,510,253623
J25-3529,7,251412,252000,539,254119
J25-3530,4,251783,252000,393,254826
J25-3531,8,251853,252000,597,253664
J25-3532,7,251892,252000,539,253756
J25-3533,9,251953,252000,540,253822
J25-3534,2,252084,253440,568,254667
J25-3535,1,252085,253440,510,256068
J25-3536,6,252131,253440,416,255416
J25-3537,0,252277,253440,395,255386
J25-3538,5,252366,253440,496,255779
J25-3539,3,252381,253440,655,256567
J25-3540,2,252416,253440,568,254581
J25-3541,3,252462,253440,655,254849
J25-3542,9,252623,253440,540,254748
J25-3543,5,252794,253440,496,255001
J25-3544,8,252862,253440,597,255920
J25-3545,7,252939,253440,539,254807
J25-3546,4,253100,253440,393,255818
J25-3547,0,253172,253440,395,255456
J25-3548,6,253305,253440,416,255416
J25-3549,1,253308,253440,510,255674
J25-3550,3,253347,253440,655,255545
J25-3551,1,253365,253440,510,255095
J25-3552,8,253443,254880,597,257194
J25-3553,5,253552,254880,496,257732
J25-3554,4,253616,254880,393,257131
J25-3555,9,253669,254880,540,256938
J25-3556,6,253694,254880,416,256536
J25-3557,7,253695,254880,539,256674
J25-3558,2,253809,254880,568,256085
J25-3559,0,253853,254880,395,256457
J25-3560,3,253898,254880,655,256363
J25-3561,5,253936,254880,496,257938
J25-3562,7,253992,254880,539,256705
J25-3563,1,254163,254880,510,256535
J25-3564,0,254186,254880,395,256897
J25-3565,2,254213,254880,568,256795
J25-3566,4,254321,254880,393,256620
J25-3567,8,254328,254880,597,256868
J25-3568,9,254496,254880,540,256822
J25-3569,6,254500,254880,416,257311
J25-3570,7,254614,254880,539,257067
J25-3571,9,254627,254880,540,256517
J25-3572,0,254700,254880,395,256765
J25-3573,5,254743,254880,496,259342
J25-3574,3,254849,254880,655,257029
J25-3575,8,254867,254880,597,256525
J25-3576,2,254868,254880,568,256914
J25-3577,6,254914,256320,416,257835
J25-3578,4,255097,256320,393,258136
J25-3579,1,255103,256320,510,257987
J25-3580,5,255173,256320,496,257852
J25-3581,1,255174,256320,510,259356
J25-3582,2,255175,256320,568,257526
J25-3583,9,255347,256320,540,258193
J25-3584,0,255374,256320,395,258516
J25-3585,6,255609,256320,416,258491
J25-3586,8,255769,256320,597,258437
J25-3587,3,255789,256320,655,257806
J25-3588,4,255970,256320,393,259239
J25-3589,7,256106,256320,539,258273
J25-3590,2,256134,256320,568,258560
J25-3591,5,256213,256320,496,258476
J25-3592,6,256247,256320,416,258014
J25-3593,0,256352,257760,395,259407
J25-3594,3,256360,257760,655,259445
J25-3595,4,256413,257760,393,260867
J25-3596,1,256415,257760,510,259747
J25-3597,7,256432,257760,539,260289
J25-3598,9,256492,257760,540,259815
J25-3599,8,256563,257760,597,259159
J25-3600,8,256569,257760,597,259904
J25-3601,1,256766,257760,510,259771
J25-3602,3,256809,257760,655,259497
J25-3603,6,256876,257760,416,259229
J25-3604,7,256893,257760,539,259587
J25-3605,9,256971,257760,540,259362
J25-3606,5,257005,257760,496,258966
J25-3607,0,257050,257760,395,260067
J25-3608,4,257150,257760,393,259804
J25-3609,2,257222,257760,568,259347
J25-3610,8,257248,257760,597,260332
J25-3611,2,257252,257760,568,259618
J25-3612,9,257282,257760,540,259118
J25-3613,7,257302,257760,539,259859
J25-3614,6,257308,257760,416,259743
J25-3615,4,257570,257760,393,259954
J25-3616,1,257628,257760,510,260097
J25-3617,5,257685,257760,496,260090
J25-3618,0,257695,257760,395,260732
J25-3619,3,257717,257760,655,260147
J25-3620,3,257754,257760,655,260113
J25-3621,5,257872,259200,496,260969
J25-3622,9,257982,259200,540,262284
J25-3623,6,258199,259200,416,261094
J25-3624,2,258462,259200,568,261880
J25-3625,8,258712,259200,597,260713
J25-3626,7,259073,259200,539,262063
J25-3627,1,259260,260640,510,262557
J25-3628,0,259285,260640,395,262612
J25-3629,4,259447,260640,393,262370
J25-3630,3,259448,260640,655,262010
J25-3631,0,259460,260640,395,262880
J25-3632,6,259478,260640,416,262510
J25-3633,9,259507,260640,540,262316
J25-3634,8,259645,260640,597,262050
J25-3635,5,259663,260640,496,263922
J25-3636,4,259761,260640,393,263548
J25-3637,1,259939,260640,510,262333
J25-3638,2,259983,260640,568,262881
J25-3639,7,260095,260640,539,262959
J25-3640,9,260249,260640,540,262557
J25-3641,7,260448,260640,539,262738
J25-3642,1,260569,260640,510,262360
J25-3643,0,260624,260640,395,263047
J25-3644,8,260695,262080,597,265150
J25-3645,2,260916,262080,568,263755
J25-3646,4,260924,262080,393,264642
J25-3647,3,261018,262080,655,263976
J25-3648,5,261029,262080,496,263752
J25-3649,6,261247,262080,416,263825
J25-3650,8,261338,262080,597,263855
J25-3651,2,261425,262080,568,263514
J25-3652,0,261567,262080,395,263913
J25-3653,9,261572,262080,540,264609
J25-3654,7,261639,262080,539,263912
J25-3655,6,261710,262080,416,263774
J25-3656,1,261723,262080,510,263854
J25-3657,4,261741,262080,393,265604
J25-3658,3,261803,262080,655,263646
J25-3659,5,261924,262080,496,263410
J25-3660,6,261997,262080,416,265187
J25-3661,1,262042,262080,510,263869
J25-3662,5,262055,262080,496,263883
J25-3663,8,262221,263520,597,266268
J25-3664,3,262233,263520,655,264885
J25-3665,2,262246,263520,568,264566
J25-3666,7,262308,263520,539,265337
J25-3667,9,262373,263520,540,268266
J25-3668,0,262486,263520,395,265663
J25-3669,4,262644,263520,393,265262
J25-3670,4,262669,263520,393,265494
J25-3671,6,262767,263520,416,265819
J25-3672,8,262810,263520,597,265511
J25-3673,7,263043,263520,539,265241
J25-3674,2,263075,263520,568,265017
J25-3675,3,263135,263520,655,265291
J25-3676,5,263157,263520,496,264758
J25-3677,0,263226,263520,395,265552
J25-3678,1,263278,263520,510,265686
J25-3679,9,263326,263520,540,264959
J25-3680,4,263328,263520,393,265819
J25-3681,0,263340,263520,395,265596
J25-3682,3,263372,263520,655,265251
J25-3683,8,263372,263520,597,265507
J25-3684,6,263397,263520,416,265569
J25-3685,7,263483,263520,539,265380
J25-3686,2,263618,264960,568,266659
J25-3687,1,263732,264960,510,266790
J25-3688,9,263793,264960,540,267158
J25-3689,5,263985,264960,496,267408
J25-3690,1,264022,264960,510,267129
J25-3691,3,264080,264960,655,268390
J25-3692,5,264258,264960,496,266171
J25-3693,0,264336,264960,395,266630
J25-3694,4,264373,264960,393,267510
J25-3695,6,264385,264960,416,266719
J25-3696,7,264422,264960,539,267532
J25-3697,8,264438,264960,597,267268
J25-3698,2,264519,264960,568,266360
J25-3699,9,264599,264960,540,266606
J25-3700,6,264656,264960,416,267160
J25-3701,1,264693,264960,510,266730
J25-3702,2,264707,264960,568,266693
J25-3703,7,264727,264960,539,266974
J25-3704,8,264790,264960,597,266619
J25-3705,9,264801,264960,540,266676
J25-3706,3,264938,264960,655,267044
J25-3707,4,264989,266400,393,268455
J25-3708,5,265061,266400,496,268443
J25-3709,0,265414,266400,395,268438
J25-3710,0,265481,266400,395,268694
J25-3711,1,265539,266400,510,268242
J25-3712,6,265557,266400,416,268346
J25-3713,8,265571,266400,597,268538
J25-3714,2,265620,266400,568,268226
J25-3715,3,265679,266400,655,267725
J25-3716,5,265685,266400,496,267607
J25-3717,7,265859,266400,539,267919
J25-3718,4,265901,266400,393,268144
J25-3719,9,266013,266400,540,268040
J25-3720,1,266142,266400,510,267496
J25-3721,3,266190,266400,655,268024
J25-3722,9,266285,266400,540,267882
J25-3723,7,266362,266400,539,269713
J25-3724,5,266414,267840,496,269713
J25-3725,8,266473,267840,597,269721
J25-3726,2,266663,267840,568,269533
J25-3727,0,266742,267840,395,270752
J25-3728,4,266750,267840,393,270544
J25-3729,6,266780,267840,416,269561
J25-3730,0,266908,267840,395,270415
J25-3731,3,267044,267840,655,270254
J25-3732,9,267255,267840,540,269784
J25-3733,7,267352,267840,539,270147
J25-3734,4,267380,267840,393,270438
J25-3735,8,267412,267840,597,269327
J25-3736,1,267454,267840,510,270111
J25-3737,6,267576,267840,416,269425
J25-3738,2,267611,267840,568,269363
J25-3739,5,267626,267840,496,270900
J25-3740,1,267645,267840,510,269810
J25-3741,9,267717,267840,540,269198
J25-3742,4,267767,267840,393,269565
J25-3743,6,267784,267840,416,269516
J25-3744,3,267830,267840,655,270992
J25-3745,5,267894,269280,496,271500
J25-3746,0,268051,269280,395,272750
J25-3747,2,268323,269280,568,271148
J25-3748,7,268349,269280,539,270778
J25-3749,8,268510,269280,597,271531
J25-3750,3,268611,269280,655,270538
J25-3751,5,268626,269280,496,270915
J25-3752,9,268911,269280,540,271768
J25-3753,8,269082,269280,597,271217
J25-3754,4,269222,269280,393,272324
J25-3755,0,269322,270720,395,272392
J25-3756,7,269577,270720,539,272627
J25-3757,2,269630,270720,568,272721
J25-3758,1,269781,270720,510,273038
J25-3759,6,270072,270720,416,271494
J25-3760,4,270104,270720,393,273627
J25-3761,3,270133,270720,655,271889
J25-3762,7,270330,270720,539,272909
J25-3763,9,270383,270720,540,272711
J25-3764,6,270456,270720,416,272523
J25-3765,1,270533,270720,510,271596
J25-3766,0,270649,270720,395,273240
J25-3767,8,270658,270720,597,272709
J25-3768,5,270661,270720,496,272733
J25-3769,2,270693,270720,568,272084
J25-3770,8,270847,272160,597,273689
J25-3771,3,271002,272160,655,275145
J25-3772,4,271006,272160,393,274403
J25-3773,6,271061,272160,416,273673
J25-3774,9,271062,272160,540,274343
J25-3775,1,271131,272160,510,275204
J25-3776,0,271311,272160,395,274281
J25-3777,5,271311,272160,496,274198
J25-3778,7,271367,272160,539,275421
J25-3779,2,271367,272160,568,274709
J25-3780,1,271381,272160,510,273904
J25-3781,6,271384,272160,416,274706
J25-3782,3,271535,272160,655,274221
J25-3783,5,271565,272160,496,274443
J25-3784,2,271690,272160,568,273908
J25-3785,9,271754,272160,540,273908
J25-3786,8,271808,272160,597,275240
J25-3787,7,271874,272160,539,273774
J25-3788,0,271941,272160,395,275662
J25-3789,4,271950,272160,393,274373
J25-3790,6,271961,272160,416,273878
J25-3791,5,271964,272160,496,273602
J25-3792,4,272092,272160,393,274652
J25-3793,3,272097,272160,655,273665
J25-3794,8,272107,272160,597,274736
J25-3795,7,272113,272160,539,274878
J25-3796,2,272192,273600,568,275400
J25-3797,0,272257,273600,395,275255
J25-3798,1,272315,273600,510,275983
J25-3799,9,272321,273600,540,275392
J25-3800,9,272492,273600,540,275710
J25-3801,7,272740,273600,539,276621
J25-3802,5,272801,273600,496,275953
J25-3803,8,272816,273600,597,276233
J25-3804,3,272868,273600,655,275737
J25-3805,6,272940,273600,416,274870
J25-3806,1,272950,273600,510,274993
J25-3807,0,272966,273600,395,275242
J25-3808,2,272994,273600,568,275738
J25-3809,4,272995,273600,393,275349
J25-3810,9,273006,273600,540,275068
J25-3811,2,273015,273600,568,275499
J25-3812,6,273180,273600,416,275289
J25-3813,1,273195,273600,510,275705
J25-3814,3,273282,273600,655,274568
J25-3815,5,273282,273600,496,274632
J25-3816,7,273283,273600,539,275420
J25-3817,8,273498,273600,597,275517
J25-3818,0,273507,273600,395,275344
J25-3819,4,273639,275040,393,277226
J25-3820,4,273659,275040,393,276307
J25-3821,2,273661,275040,568,277313
J25-3822,0,273696,275040,395,276231
J25-3823,8,273762,275040,597,276383
J25-3824,5,273798,275040,496,276773
J25-3825,3,273891,275040,655,276912
J25-3826,6,273904,275040,416,276357
J25-3827,1,273930,275040,510,276428
J25-3828,7,273994,275040,539,277027
J25-3829,9,274051,275040,540,276836
J25-3830,5,274164,275040,496,276836
J25-3831,6,274389,275040,416,276965
J25-3832,8,274543,275040,597,278411
J25-3833,2,274615,275040,568,276965
J25-3834,4,274688,275040,393,277741
J25-3835,9,274744,275040,540,276624
J25-3836,0,274877,275040,395,276816
J25-3837,1,274917,275040,510,276585
J25-3838,7,274921,275040,539,276683
J25-3839,3,274949,275040,655,277070
J25-3840,9,274957,275040,540,276612
J25-3841,8,274966,275040,597,277077
J25-3842,6,275015,275040,416,276879
J25-3843,0,275027,275040,395,276716
J25-3844,2,275220,276480,568,278017
J25-3845,4,275286,276480,393,277948
J25-3846,7,275301,276480,539,278504
J25-3847,3,275362,276480,655,278836
J25-3848,1,275366,276480,510,279395
J25-3849,5,275523,276480,496,278857
J25-3850,5,275652,276480,496,278520
J25-3851,4,275656,276480,393,279639
J25-3852,1,275675,276480,510,278202
J25-3853,9,275716,276480,540,277639
J25-3854,0,275723,276480,395,278583
J25-3855,2,275737,276480,568,278441
J25-3856,6,275747,276480,416,278653
J25-3857,7,275898,276480,539,278590
J25-3858,8,275975,276480,597,278196
J25-3859,3,276022,276480,655,277931
J25-3860,3,276030,276480,655,278390
J25-3861,0,276105,276480,395,278687
J25-3862,4,276248,276480,393,278478
J25-3863,5,276255,276480,496,277908
J25-3864,2,276362,276480,568,277826
J25-3865,8,276381,276480,597,278776
J25-3866,1,276402,276480,510,278387
J25-3867,9,276496,277920,540,280665
J25-3868,7,276559,277920,539,280431
J25-3869,6,276589,277920,416,279323
J25-3870,3,276663,277920,655,279404
J25-3871,9,276761,277920,540,279574
J25-3872,2,276771,277920,568,279761
J25-3873,5,276792,277920,496,279506
J25-3874,7,276897,277920,539,280716
J25-3875,0,277043,277920,395,281158
J25-3876,6,277171,277920,416,279645
J25-3877,1,277203,277920,510,280165
J25-3878,4,277392,277920,393,279978
J25-3879,8,277401,277920,597,280690
J25-3880,7,277466,277920,539,279686
J25-3881,6,277498,277920,416,279136
J25-3882,0,277508,277920,395,280489
J25-3883,9,277539,277920,540,280547
J25-3884,4,277560,277920,393,279774
J25-3885,2,277759,277920,568,279696
J25-3886,5,277954,279360,496,281492
J25-3887,1,278095,279360,510,281404
J25-3888,8,278140,279360,597,281417
J25-3889,3,278164,279360,655,281353
J25-3890,0,278720,279360,395,281114
J25-3891,8,278834,279360,597,282208
J25-3892,1,278956,279360,510,281235
J25-3893,9,278982,279360,540,281926
J25-3894,7,279097,279360,539,280662
J25-3895,2,279099,279360,568,281060
J25-3896,3,279172,279360,655,280855
J25-3897,4,279182,279360,393,281379
J25-3898,5,279201,279360,496,281349
J25-3899,6,279247,279360,416,281398
J25-3900,6,279280,279360,416,281307
J25-3901,3,279337,279360,655,281049
J25-3902,0,279351,279360,395,280978
J25-3903,7,279401,280800,539,282918
J25-3904,5,279458,280800,496,282555
J25-3905,8,279479,280800,597,283512
J25-3906,2,279556,280800,568,282535
J25-3907,4,279606,280800,393,283893
J25-3908,9,279609,280800,540,282224
J25-3909,1,279627,280800,510,282779
J25-3910,5,279648,280800,496,282599
J25-3911,0,279713,280800,395,283091
J25-3912,4,279956,280800,393,281965
J25-3913,7,280082,280800,539,283091
J25-3914,8,280106,280800,597,282381
J25-3915,1,280147,280800,510,284094
J25-3916,3,280187,280800,655,282258
J25-3917,9,280190,280800,540,282296
J25-3918,6,280197,280800,416,282736
J25-3919,2,280215,280800,568,281919
J25-3920,2,280241,280800,568,282362
J25-3921,0,280342,280800,395,282256
J25-3922,1,280472,280800,510,282580
J25-3923,4,280564,280800,393,283785
J25-3924,9,280589,280800,540,284525
J25-3925,3,280609,280800,655,283001
J25-3926,6,280694,280800,416,282511
J25-3927,8,280730,280800,597,282548
J25-3928,7,280752,280800,539,283066
J25-3929,5,280803,282240,496,284655
J25-3930,1,280860,282240,510,284139
J25-3931,3,280871,282240,655,284558
J25-3932,7,280923,282240,539,284202
J25-3933,5,280934,282240,496,284023
J25-3934,8,281020,282240,597,284868
J25-3935,6,281039,282240,416,284137
J25-3936,9,281160,282240,540,285283
J25-3937,4,281188,282240,393,284601
J25-3938,0,281340,282240,395,285442
J25-3939,2,281348,282240,568,284073
J25-3940,7,281455,282240,539,284437
J25-3941,1,281478,282240,510,284589
J25-3942,5,281498,282240,496,284225
J25-3943,8,281554,282240,597,283290
J25-3944,6,281568,282240,416,284794
J25-3945,3,281651,282240,655,284003
J25-3946,2,281664,282240,568,284104
J25-3947,0,281760,282240,395,284961
J25-3948,9,281863,282240,540,284189
J25-3949,4,282015,282240,393,283844
J25-3950,9,282080,282240,540,284334
J25-3951,1,282195,282240,510,284621
J25-3952,4,282198,282240,393,283898
J25-3953,5,282281,283680,496,287170
J25-3954,2,282332,283680,568,285065
J25-3955,7,282435,283680,539,286790
J25-3956,0,282579,283680,395,285482
J25-3957,3,282687,283680,655,285568
J25-3958,6,282806,283680,416,285272
J25-3959,8,282861,283680,597,285673
J25-3960,2,282886,283680,568,286138
J25-3961,0,282900,283680,395,285000
J25-3962,4,283011,283680,393,286979
J25-3963,5,283078,283680,496,285101
J25-3964,9,283084,283680,540,285357
J25-3965,6,283095,283680,416,285450
J25-3966,1,283144,283680,510,286110
J25-3967,3,283177,283680,655,284982
J25-3968,8,283396,283680,597,285127
J25-3969,7,283438,283680,539,286022
J25-3970,7,283476,283680,539,285619
J25-3971,2,283480,283680,568,285122
J25-3972,9,283639,283680,540,285868
J25-3973,1,283697,285120,510,287239
J25-3974,5,283712,285120,496,286397
J25-3975,3,283724,285120,655,286855
J25-3976,4,283792,285120,393,286833
J25-3977,0,283949,285120,395,287962
J25-3978,8,284126,285120,597,286956
J25-3979,6,284233,285120,416,286423
J25-3980,8,284274,285120,597,287040
J25-3981,9,284298,285120,540,286762
J25-3982,5,284308,285120,496,287588
J25-3983,6,284336,285120,416,286496
J25-3984,0,284528,285120,395,287089
J25-3985,7,284542,285120,539,286999
J25-3986,2,284574,285120,568,287403
J25-3987,1,284677,285120,510,286477
J25-3988,3,284826,285120,655,286967
J25-3989,4,284872,285120,393,286746
J25-3990,2,285152,286560,568,288553
J25-3991,4,285163,286560,393,289443
J25-3992,6,285207,286560,416,288312
J25-3993,1,285239,286560,510,289277
J25-3994,0,285253,286560,395,289321
J25-3995,7,285358,286560,539,288601
J25-3996,5,285434,286560,496,288272
J25-3997,8,285545,286560,597,288452
J25-3998,9,285768,286560,540,287742
J25-3999,3,285794,286560,655,290161
J25-4000,9,285815,286560,540,287971
J25-4001,8,285866,286560,597,288362
J25-4002,4,286099,286560,393,288921
J25-4003,6,286113,286560,416,288814
J25-4004,5,286126,286560,496,288434
J25-4005,0,286166,286560,395,287920
J25-4006,3,286248,286560,655,287976
J25-4007,2,286276,286560,568,288084
J25-4008,7,286311,286560,539,289766
J25-4009,1,286408,286560,510,287916
J25-4010,6,286487,286560,416,288164
J25-4011,1,286492,286560,510,288508
J25-4012,3,286590,288000,655,290696
J25-4013,4,286712,288000,393,289716
J25-4014,9,287010,288000,540,289974
J25-4015,8,287136,288000,597,289572
J25-4016,5,287166,288000,496,289669
J25-4017,7,287172,288000,539,290034
J25-4018,2,287269,288000,568,290792
J25-4019,0,287270,288000,395,289744
J25-4020,7,287391,288000,539,290119
J25-4021,1,287618,288000,510,289496
J25-4022,3,287706,288000,655,290399
J25-4023,8,287760,288000,597,291669
J25-4024,6,287825,288000,416,289612
J25-4025,0,287893,288000,395,290029
J25-4026,2,288091,289440,568,290769
J25-4027,4,288209,289440,393,291730
J25-4028,9,288262,289440,540,290920
J25-4029,5,288262,289440,496,291341
J25-4030,2,288401,289440,568,291694
J25-4031,1,288403,289440,510,291217
J25-4032,0,288457,289440,395,291490
J25-4033,8,288594,289440,597,292740
J25-4034,4,288786,289440,393,291119
J25-4035,9,288866,289440,540,291371
J25-4036,5,288900,289440,496,292466
J25-4037,7,288931,289440,539,291327
J25-4038,6,289177,289440,416,290985
J25-4039,3,289323,289440,655,291446
J25-4040,0,289349,289440,395,291250
J25-4041,9,289354,289440,540,290941
J25-4042,6,289479,290880,416,292376
J25-4043,1,289543,290880,510,292841
J25-4044,3,289579,290880,655,293782
J25-4045,2,289844,290880,568,293180
J25-4046,7,289934,290880,539,293682
J25-4047,5,289972,290880,496,293359
J25-4048,8,290022,290880,597,292427
J25-4049,4,290154,290880,393,293737
J25-4050,2,290201,290880,568,292395
J25-4051,9,290280,290880,540,292495
J25-4052,7,290383,290880,539,294355
J25-4053,4,290426,290880,393,293709
J25-4054,8,290434,290880,597,293952
J25-4055,1,290500,290880,510,292837
J25-4056,5,290619,290880,496,293397
J25-4057,3,290838,290880,655,292932
J25-4058,6,290888,292320,416,294161
J25-4059,0,291025,292320,395,294687
J25-4060,8,291051,292320,597,294192
J25-4061,2,291120,292320,568,294857
J25-4062,1,291203,292320,510,294327
J25-4063,4,291234,292320,393,294798
J25-4064,0,291261,292320,395,293871
J25-4065,5,291274,292320,496,293744
J25-4066,3,291320,292320,655,294381
J25-4067,6,291320,292320,416,293496
J25-4068,9,291358,292320,540,294751
J25-4069,7,291433,292320,539,294703
J25-4070,1,291452,292320,510,295024
J25-4071,7,291459,292320,539,294494
J25-4072,6,291542,292320,416,294676
J25-4073,0,291732,292320,395,294275
J25-4074,9,291786,292320,540,294409
J25-4075,8,291800,292320,597,294457
J25-4076,3,291907,292320,655,294165
J25-4077,4,291911,292320,393,294695
J25-4078,5,291914,292320,496,293842
J25-4079,2,292138,292320,568,294003
J25-4080,4,292283,292320,393,295689
J25-4081,5,292297,292320,496,293318
J25-4082,9,292328,293760,540,295719
J25-4083,3,292414,293760,655,296299
J25-4084,2,292487,293760,568,295685
J25-4085,6,292578,293760,416,295208
J25-4086,0,292586,293760,395,295848
J25-4087,7,292651,293760,539,295909
J25-4088,8,292686,293760,597,295796
J25-4089,1,292719,293760,510,295783
J25-4090,4,292737,293760,393,295929
J25-4091,7,292898,293760,539,294933
J25-4092,8,292920,293760,597,295514
J25-4093,9,292952,293760,540,296207
J25-4094,5,292969,293760,496,295417
J25-4095,3,293413,293760,655,296220
J25-4096,1,293464,293760,510,295459
J25-4097,0,293499,293760,395,296064
J25-4098,6,293774,295200,416,297248
J25-4099,2,293802,295200,568,297112
J25-4100,6,293838,295200,416,296445
J25-4101,5,293915,295200,496,297777
J25-4102,1,293960,295200,510,297498
J25-4103,8,294076,295200,597,297846
J25-4104,2,294082,295200,568,296932
J25-4105,9,294155,295200,540,297415
J25-4106,3,294310,295200,655,296799
J25-4107,0,294459,295200,395,297620
J25-4108,7,294474,295200,539,297765
J25-4109,4,294545,295200,393,296814
J25-4110,3,294615,295200,655,296545
J25-4111,2,294633,295200,568,297394
J25-4112,7,294735,295200,539,297402
J25-4113,0,294938,295200,395,296729
J25-4114,8,294944,295200,597,297335
J25-4115,4,294990,295200,393,297627
J25-4116,9,295024,295200,540,298020
J25-4117,6,295041,295200,416,297221
J25-4118,1,295050,295200,510,297632
J25-4119,5,295060,295200,496,297509
J25-4120,2,295070,295200,568,297384
J25-4121,7,295112,295200,539,297570
J25-4122,3,295148,295200,655,296977
J25-4123,4,295201,296640,393,300294
J25-4124,0,295286,296640,395,298021
J25-4125,8,295289,296640,597,298476
J25-4126,5,295386,296640,496,298560
J25-4127,6,295430,296640,416,298663
J25-4128,1,295502,296640,510,297969
J25-4129,9,295513,296640,540,298391
J25-4130,2,295572,296640,568,297797
J25-4131,5,295798,296640,496,298658
J25-4132,9,295837,296640,540,298404
J25-4133,0,295901,296640,395,299428
J25-4134,4,295934,296640,393,298323
J25-4135,8,295947,296640,597,298133
J25-4136,6,296134,296640,416,298522
J25-4137,1,296151,296640,510,298737
J25-4138,7,296212,296640,539,298422
J25-4139,3,296352,296640,655,298171
J25-4140,5,296356,296640,496,298348
J25-4141,0,296429,296640,395,298841
J25-4142,7,296486,296640,539,298574
J25-4143,6,296757,298080,416,299414
J25-4144,9,296766,298080,540,299499
J25-4145,8,296811,298080,597,299735
J25-4146,1,296956,298080,510,300232
J25-4147,3,296976,298080,655,299920
J25-4148,2,296987,298080,568,300562
J25-4149,4,297035,298080,393,300062
J25-4150,8,297049,298080,597,299452
J25-4151,2,297073,298080,568,299262
J25-4152,4,297091,298080,393,300487
J25-4153,1,297101,298080,510,299757
J25-4154,7,297203,298080,539,300001
J25-4155,5,297286,298080,496,300216
J25-4156,6,297397,298080,416,299900
J25-4157,0,297426,298080,395,299760
J25-4158,9,297612,298080,540,299844
J25-4159,3,297708,298080,655,300628
J25-4160,9,297783,298080,540,300580
J25-4161,3,297865,298080,655,299748
J25-4162,2,297874,298080,568,300399
J25-4163,7,297945,298080,539,300829
J25-4164,5,298038,298080,496,300537
J25-4165,6,298050,298080,416,299352
J25-4166,8,298293,299520,597,301595
J25-4167,4,298321,299520,393,301660
J25-4168,1,298495,299520,510,302068
J25-4169,0,298647,299520,395,302506
J25-4170,9,298656,299520,540,302238
J25-4171,1,298704,299520,510,301260
J25-4172,2,298747,299520,568,301894
J25-4173,5,298816,299520,496,300875
J25-4174,3,298846,299520,655,301370
J25-4175,8,298859,299520,597,301054
J25-4176,0,298877,299520,395,301605
J25-4177,6,299062,299520,416,301125
J25-4178,7,299105,299520,539,301457
J25-4179,4,299507,299520,393,301217
J25-4180,2,299599,300960,568,302324
J25-4181,8,299644,300960,597,302896
J25-4182,5,299757,300960,496,303147
J25-4183,9,299763,300960,540,303457
J25-4184,1,299868,300960,510,302824
J25-4185,7,300015,300960,539,304544
J25-4186,4,300033,300960,393,303832
J25-4187,0,300123,300960,395,303681
J25-4188,6,300235,300960,416,303172
J25-4189,3,300256,300960,655,302857
